,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
23,1.0,Nothing good to say about Holy Stone,"I spent over $800 trying to save money, by buying a Holy Stone GPS FPV RC Drone HS100 for $182.27 plus $123.45 for two 15 min. batteries. $15.99 for needed spare parts, and the required FAA license. All told just over $400.<br />The HS 100 a big bulky clumsy unresponsive drone. Complex to set up, requires the hokey pokey pre fight to set up. Calibrated? If not repeat. Maybe 10 minute flight time if all goes well. Repeat the process for each battery change. Despite its size it’s unstable in mild wind, prone to lose the signal, sluggish response to the controller. After using it less than 10 times the controller died. Holy Stone’s best offer was to “Allow” me to buy a replacement Drone at full price.<br /><br /> For a few dollars more, I opted for the Mavic Mini 2, with every thing included, 2 spare batteries, charger, case, spare parts. Nothing extra needed.<br />Small enough to take anywhere with ease. No FAA License required.  No big bulky case to lug around. The actual performance difference is nothing short of astonishing.<br /><br />Mavic Mini 2’s Beautiful 4K camera that’s packed with features found in a high end DSL cameras VS HS100’s featureless 2K camera. It’s small enough to add to my EDC camera bag. With the added option of being able to use my iPad or a tablet instead of a phone.<br /><br />The Mini 2’s<br />1. Gimble is responsive & stable, no HS jitters.<br />2. Smooth, responsive, precise flight controls<br />3. No Hokey Pokey required, just turn the Mavic Mini 2 on and fly. With 24-30 min actual flight time per battery, versus HS 100’s 10 -15 min flight time.<br />4. The Mini 2 has over 10X the range of 6.2 miles over HS 100’s meager 1,000 feet. Honestly I never trusted the HS 100 more than 300 ft.<br />5. If HS100 went down out of sight was gone for good.<br />6. At 6.2 miles distances the Mavic Mini 2 low battery auto return/ land function, along with the GPS locate, with maps, light and sound alarm when you are close, is an reassuring feature.<br />7. What stands out is what started all this, Customer Service. You call DJI/Mavic you get a prompt polite rep. excited about helping you out. Their website has a multitude of downloadable PDF instructions, and videos. There are literally hundreds of YouTube videos.<br /><br />Of course you can do what I did. Buy the cheap HS-100 drone. Pay an additional $300 plus bit by bit for the necessary extras. When you want to fly more than 10- 15 minutes at a time. Then when you get frustrated with the mediocre performance, poor picture/video quality and even worst customer service. You can move up to what is universally praised as the best beginner drone made. With high end professional features later on, for essentially the same price as the HS100, when including necessary additions. Or buy once, cry once.<br /><br />A final note while both DJI (Mavic) and Holy Stone are Chinese company’s. All Mavic Drones are made in Cerritos, California providing Americans jobs. While Holy Stone’s Chinese drone are made in China. IMHO, big plus for the MAVIC MINI 2",[],B074YYVXQH,B0C3QB6KZB,AHNUC66O2XFL5YAUYCDZT5F2AKYQ,1673894315123,1,True
24,5.0,"This Drone handles PRETTY STRONG WINDS, even on gusty North Sea coast cliffs.","This Holystone 100 is so well made & remarkably sturdy for a mid-priced drone. We just came over to our cliff-side North Sea home, from the USA where I first learned to fly very basic drones. The winds near the cliffs, on a good day here, range from 15-30mph gusts (25-48 Km/hr). Wouldn't dare try flying any drone on a bad day; the gusts sometimes make it impossible just to stand-up!<br />So I haven't flown far over the North Sea cliffs yet, but plan to as soon as we get a pretty calm day.  I'll post the videos when I do.  Even flying around the house here, this drone has taken some strong 15-20mph winds & really held its own!  I'm no expert, but have been practicing for a year over the bays, behind our place on the New Jersey coast. This drone surprised me how well, I could control, take-off (has auto take-off speed) & direction, even with 15mph winds.<br />Haven't tried it yet with the camera, since my first goal is to become proficient flying over the North Sea cliff sides. But when I do, capturing the Puffins, Grey Seals & occasional whales on video, will be amazing. So happy my husband bought this drone last year for Christmas. Can't wait to fly it, a few yards over the North Sea cliffs & over rocks below.<br />After learning to fly two lesser quality drones,  this HOLYSTONE 100, is like driving a 750 Porche Turbo, compared to a 4 cylinder VW Bettle. I am really impressed. Glad my husband did his homework & got this Holystone 100 drone.",[],B074YYVXQH,B0C3QB6KZB,AGGGHXEJZH3R7EH7MIGAPQJQGQDA,1556371825467,3,True
25,5.0,What a great flying drone !!!  LOVE IT !!,"I am really pleased with this Drone purchase !!!  After reading all the positive feedback I was hopeful that it would function well.. and it does.  After having 4 helicopters of varying sizes and one small quad-copter (all of which were &#34;squirrely&#34; in flight) this so far is amazing!!  The powerful motors, long lasting batteries, and stable flight are outstanding !!!  After 2 sessions of flying it at a local park (staying away from trees and water)  I feel I am in complete control and confident.  It is easy to fly, stable, sturdy and has lots of features that keep it that way.  The camera is steady and clear, and I love the wifi connect to my iphone, so you can see what the camera sees. It really flies well and performs beyond my expectations.  I would highly recommend it - and what a great buy.  Keep watching Amazon - they have specials now and then !!  I would also suggest a few extra batteries.  Also customer service is great - they respond quickly and answer all questions !!",[],B074YYVXQH,B0C3QB6KZB,AFJVJBXLJUH7UVXZZ657BKUCRM3Q,1519748330952,0,True
26,5.0,Great drone! Easy to setup and fly,"This was my first larger drone. Pretty simple to set up right out of the box. The directions were easy to follow and I was flying in no time. Be sure you are outside with plenty of room. I activated the auto-takeoff on my dining room table. I would suggest getting a couple extra batteries to ensure plenty of flying time. When the battery has went dead the 2 times I have flown it, I wished I had more.<br /><br />Update review 5/8/18<br />It has been a great experience thus far. I received the HS100 as a bday gift. I consider myself a somewhat experienced user and this one was the easiest drone to fly yet. As promised, an initial product review on amazon got me a new battery!  Auto takeoff and landing make it nearly fool proof. Video quality is great for 720. The VR experience makes flying the drone even easier. Due to the video transmission to the phone not always being 100%, I felt blind for brief moments and cannot risk damage or injury during those blind spots. Customer service is amazing. Shortly after I began flying the drone, i inadvertently crashed it into my deck. Before I was able to shut it down, one of the propellers hit against a vertical support of my deck, broke, and continued to try to rotate. Unfortunately this mishap caused a plastic propeller drive gear to get stripped out. I was unable to find a schematic of the assembly to attempt to troubleshoot the issue, so i disassembled the unit. I watched the brief video on replacing a motor and assumed this would be similar. Even with the piece in hand I wasn’t able to identity what I needed to order to repair it. I sent an email and message through Facebook messenger. I was greeted with an automated message advising a representative would be with me within 24 hours. Andy replied within 2 hours of my request. With only 1 question and he identified the part and arranged a couple new gears to be sent my way. Within a couple days i got the part and was flying again.<br /><br />Updated user experience.<br />Last night had had the drone out for a usual Monday evening flight. I have gotten more courageous in my flying endeavors and have turned up the speed for quicker response. A small wind gust caused me to over correct and and fly it into a tree. The drone immediately shut itself down when it hit the tree. The worst part was that it fell out of the tree, roughly 10 feet into some shallow water. The drone was still lit up when I retrieved it. I immediately powered off the drone and brought it home to inspect for damage. The camera had came off and was floating in the water. I discovered a small crack in the plastic housing, the rotating bracket that held the camera was hyperextended nearly out of it original placement. With some force I was able to get it back into place. I then started the tedious process of dismantling the drone to remove all aspects of water. I removed the propellers, landing gear, propeller guards, motor guards, and all of the body screws to open the body. I used compressed air to forced the residual water out of every crack, crevice, and underneath all of the boards. I then left the drone open to air for a little over 24 hours.<br />The battery that was in the drone at the time of the crash was exposed to water, so I put it in some rice to hopefully absorb any moisture that could have entered the battery. Once I was confident the drone had dried fully, I begun the process of reassembling it. I used the styrofoam packaging in the box for support as I put it back together. Before I completed full reassembly, powered up the drone to verify functionality. I didn’t reattach the blade guards or the lower motor covers in case i had to take it back apart. As suspected, the camera was damaged from the fall but did not have water inside the lens. Due to the impact manual rotation via the controller is no longer an option. The camera tries to rotate, but clearly audible noises are heard as it tries to move. Video still transmits clearly from the unit and flying appears to be normal. I was a little nervous to fly after the crash, I performed some general maneuvers, landed and took off and flew up to 150’ altitude with no issues. Hoping this crash only paralyzed the camera. I can live with that!<br /><br />Happy flying!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81zt7E2LmcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81zt7E2LmcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81zt7E2LmcL.jpg', 'attachment_type': 'IMAGE'}]",B074YYVXQH,B0C3QB6KZB,AH5NWBR4ADJYXOFUI3FWZYXFE7MQ,1522624269769,0,True
27,4.0,"Good quality, good customer service. Beginner friendly","Easy to get started and fly. Controls are sensitive, so be careful. Don’t fly on days even slightly breezy days or you’ll crash.<br />Picture quality is outstanding. Flight time per battery lasted about 10-12 minutes, so buy extra. Helpful customer service",[],B074YYVXQH,B0C3QB6KZB,AFBLLJOUMBZIW5DW5JUCKRXJSH6Q,1570135834090,0,True
28,2.0,First impression review I will update in one week. Don’t buy this for beginners ScharkSpark instead!,"So far after going through a tricky process dealing with microscopic size screws I needed a magnifying glass to use to screw the locking ring onto the motor shaft. Now I know what collapsible units are better. This is NOT a beginner unit unless you live on a large flat farm with excellent GPS signal. I live in a suburb of Central Florida and we SHOULD HAVE perfect GPS signals. Each time you turn it on, you need to pair it, then go through this three step process of holding the unit while turning in circles while holding the drone in order to set the gimbles. Why? Don’t know what I think it’s stupid to do more than once unless you’re in a different location. Then I had to go outside to finally get the unit to find a weak GPS signal. The GPS feature is why I bought this unit! Then after all that I hit the one button take off, and it flew sideways and crashed into the side of my house. I tried a SharkSparc drone which came assembled, is much smaller, but has two cameras. Out of the box after charging it flew perfectly. It doesn’t have GPS or auto return. However the video and still photos were excellent! I’ll revise this after I take more time and if it still is this frustrating, it’s going back to Amazon with a final review of both the product and the seller. For $229 there are several other brands with similar features I could have bought.  Can’t afford an DJI even moderately priced unit with same features.",[],B074YYVXQH,B0C3QB6KZB,AF2NDCB5HLWYEC76MB4ZKFJGRLTA,1558829909379,2,True
29,5.0,Simple to learn to and fly.,I have flown the small indoor drones for a couple of years but never got accustomed to controlling it with my iPhone. I did fly it outdoors a few times but there couldn't be any wind to maintain control.<br />So after reading the Amazon reviews and watching several You Tube videos I decided that this would be the drone for me. After a few practice flights in my backyard I felt very comfortable controlling the drone. I'm glad that I also purchased a spare battery to achieve more flying time. I live a block away from a large park and try to get over there almost every day. Many people stop and compliment me about my ability to fly the drone but don't know how easy it is to fly. There are many trees at one end of the park so my next challenge is to fly between and around the trees.<br />If you're shopping for your first drone this is a good one to start with.,[],B074YYVXQH,B0C3QB6KZB,AHMF2AHN5BUKUZWRUILQRAX34FRQ,1527649826411,0,True
30,5.0,Best customer service!,Got this for the husband and it’s his first.  I picked this drone because of the reviews based on what wonderful customer service they had....spot on!!!  They answer immediately on any concerns and back their product!  Very happy about my choice after looking at dozens of drones and knowing nothing about them lol!,[],B074YYVXQH,B0C3QB6KZB,AGFW7HZY6CP5GNFOZCHECR4DMYRQ,1596305735045,0,True
31,5.0,Sophisticated,Was hard to get going at first because it's pretty sophisticated but they had 24 hour support! We called on a Saturday afternoon and in 10 minutes it was working. Great!,[],B074YYVXQH,B0C3QB6KZB,AECOI5YKXLDMIMBZD64HX6U3TLAQ,1560628201494,0,True
32,4.0,Nice drone,"Still learning to fly ordered an extra battery a must, only complaint is the battery charge time 3-4 hours to charge lost connection once drone would not return may have been something I did wrong still learning its limits.  If you buy this drone be sure to get an extra battery maybe a third!",[],B074YYVXQH,B0C3QB6KZB,AF2B2FUTDRWOJY4753WBF5QL7Y3Q,1517893634075,0,True
33,5.0,It is a lot of fun.,It is as described and is a lot of fun.,[],B074YYVXQH,B0C3QB6KZB,AGRQUMCO6IV7CSTUNNZ3BZWI5DUA,1607463742783,0,True
34,5.0,Best Drone for the Best Price and Best Customer Service at Any Price!,"The best drone for the money and the best customer service at any price! Holy Stone  are doing drones right and, seriously, the best customer service! They seem like they care more about people than drones (and they do care about drones!). HS100 is hands down the best drone for under $300 anywhere on the planet!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FUJRSvDJL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FUJRSvDJL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61FUJRSvDJL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B074YYVXQH,B0C3QB6KZB,AFRPSQMJUXCIUEEG3K6FJU23SQNA,1528089893158,0,True
35,5.0,Holy Stone Drone was great purchase.,I'm a new drone owner and this drone was perfect.  The learning curve was easy and now I'm a self proclaimed master.  The shipping was fast and the seller was very helpful with learning videos.  I recommend them.,[],B074YYVXQH,B0C3QB6KZB,AFEER6KKKV7M4ETERCASQSW73E3A,1564840390687,0,True
36,4.0,DRONE,nice and interesting not hard to use,[],B074YYVXQH,B0C3QB6KZB,AG53HNEASSP4SKDR32HTC24D7OPA,1566061164400,0,True
37,2.0,Remote died,Remote died will not come on or sync to drone,[],B074YYVXQH,B0C3QB6KZB,AH3GHC5HAWFTDDB3WGJ2TN6LQB7A,1568592295760,0,True
38,4.0,I have purchased several drones over the years and for ...,"I have  purchased several drones over the years and for the price, the Holy Stone GPS HS100 was, by far, the easiest to operate with very clear video.  The return home feature is extremely helpful.  The only minor criticism I have is that the propeller guards have to be disassembled each time I put it into storage by unscrewing three screws per blade, rather than snapping on and off. Unlike other companies, Also, Holystone clearly offers customer service support contact numbers.",[],B074YYVXQH,B0C3QB6KZB,AFJNT6SAOAWAQMQTZTP2SUKSAXNQ,1523843175340,0,True
39,5.0,Great customer service,Constantly shows transmitter dead on app.<br /><br />Update: called customer service and hung up when I got voicemail. They actually called me right back and the person who called was able help me right then and there. Pretty impressed. The fix to my problem was pair the drone to transmitter. A step I forgot. Fingers crossed<br /><br />Second update: This thing is pretty awesome. I'm almost certain at this point that everyone who has the transmitter battery problem(myself included) are just forgetting to pair the drone to transmitter before calibrating compass. This is my first ever drone and I would highly recommend it to any beginner 16 and up.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-h59JoQEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-h59JoQEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61-h59JoQEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oE8MZX5oL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oE8MZX5oL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61oE8MZX5oL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B074YYVXQH,B0C3QB6KZB,AHRES3OHCTZW3QRKBH3KGPMZ2RHQ,1530835440281,1,True
